User_ID,Platform,Country,Age,Gender,Post_Type,Engagements,Misinformation_Spread
User_14594, Instagram, USA,51,Male,Mixed,168,0
User_14595, Instagram, USA,48,Male,Text,444,0
User_14596, Instagram, USA,63,Female,Image,116,0
User_14597, Instagram, USA,52,Female,Image,147,1
User_14598, Instagram, USA,28,Male,Mixed,155,0
User_14599, Instagram, USA,37,Male,Image,387,0
User_14600, Instagram, USA,32,Female,Mixed,209,1
User_14601, Instagram, USA,23,Female,Mixed,477,1
User_14602, Instagram, USA,33,Male,Image,246,1
User_14603, Instagram, USA,33,Female,Image,327,0
User_14604, Instagram, USA,22,Female,Video,486,1
User_14605, Instagram, USA,59,Male,Video,219,1
User_14606, Instagram, USA,54,Other,Image,434,0
User_14607, Instagram, USA,60,Male,Image,142,0
User_14608, Instagram, USA,26,Male,Text,301,0
User_14609, Instagram, USA,20,Female,Mixed,121,1
User_14610, Instagram, USA,53,Female,Image,401,1
User_14611, Instagram, USA,22,Other,Mixed,233,1
User_14612, Instagram, USA,61,Female,Video,282,0
User_14613, Instagram, USA,26,Male,Video,93,1
User_14614, Instagram, USA,24,Female,Image,67,1
User_14615, Instagram, USA,59,Male,Text,247,0
User_14616, Instagram, USA,39,Female,Mixed,477,1
User_14617, Instagram, USA,24,Male,Video,273,0
User_14618, Instagram, USA,53,Female,Video,33,1
User_14619, Instagram, USA,25,Female,Video,97,0
User_14620, Instagram, USA,55,Female,Image,167,0
User_14621, Instagram, USA,44,Other,Video,382,1
User_14622, Instagram, USA,34,Female,Mixed,198,0
User_14623, Instagram, USA,38,Female,Video,139,0
User_14624, Instagram, USA,40,Other,Mixed,150,0
User_14625, Instagram, USA,18,Male,Image,47,1
User_14626, Instagram, USA,36,Male,Text,218,0
User_14627, Instagram, USA,19,Female,Mixed,198,1
User_14628, Instagram, USA,44,Female,Image,95,1
User_14629, Instagram, USA,53,Male,Video,298,0
User_14630, Instagram, USA,52,Female,Video,363,0
User_14631, Instagram, USA,39,Female,Video,234,1
User_14632, Instagram, USA,65,Male,Mixed,374,1
User_14633, Instagram, USA,58,Female,Mixed,205,0
User_14634, Instagram, USA,54,Male,Image,13,1
User_14635, Instagram, USA,22,Male,Video,135,1
User_14636, Instagram, USA,56,Female,Video,82,0
User_14637, Instagram, USA,47,Other,Text,415,1
User_14638, Instagram, USA,63,Other,Image,206,0
User_14639, Instagram, USA,47,Female,Text,240,1
User_14640, Instagram, USA,44,Female,Text,40,1
User_14641, Instagram, USA,55,Male,Mixed,458,1
User_14642, Instagram, USA,51,Male,Mixed,72,0
User_14643, Instagram, USA,59,Female,Text,431,1
User_14644, Instagram, USA,45,Female,Text,389,1
User_14645, Instagram, USA,58,Male,Mixed,219,1
User_14646, Instagram, USA,21,Male,Image,154,0
User_14647, Instagram, USA,36,Male,Image,365,1
User_14648, Instagram, USA,24,Male,Image,273,0
User_14649, Instagram, USA,38,Female,Text,94,1
User_14650, Instagram, USA,37,Male,Mixed,105,1
User_14651, Instagram, USA,42,Female,Video,155,1
User_14652, Instagram, USA,45,Male,Text,108,0
User_14653, Instagram, USA,53,Female,Text,492,0
User_14654, Instagram, USA,62,Male,Image,195,1
User_14655, Instagram, USA,62,Male,Image,353,1
User_14656, Instagram, USA,54,Female,Image,106,1
User_14657, Instagram, USA,41,Male,Image,170,0
User_14658, Instagram, USA,29,Male,Text,15,1
User_14659, Instagram, USA,28,Male,Mixed,69,0
User_14660, Instagram, USA,28,Female,Image,181,0
User_14661, Instagram, USA,53,Female,Video,94,0
User_14662, Instagram, USA,39,Male,Video,421,0
User_14663, Instagram, USA,32,Male,Video,475,0
User_14664, Instagram, USA,41,Male,Video,157,0
User_14665, Instagram, USA,26,Female,Image,112,1
User_14666, Instagram, USA,37,Female,Image,167,1
User_14667, Instagram, USA,52,Female,Text,122,1
User_14668, Instagram, USA,33,Other,Text,100,0
User_14669, Instagram, USA,41,Male,Image,477,0
User_14670, Instagram, USA,62,Male,Mixed,76,0
User_14671, Instagram, USA,32,Other,Text,279,1
User_14672, Instagram, USA,65,Female,Image,91,1
User_14673, Instagram, USA,42,Female,Mixed,317,0
User_14674, Instagram, USA,65,Male,Text,381,1
User_14675, Instagram, USA,38,Female,Mixed,418,1
User_14676, Instagram, USA,32,Female,Mixed,144,1
User_14677, Instagram, USA,46,Female,Image,87,0
User_14678, Instagram, USA,35,Male,Text,468,1
User_14679, Instagram, USA,33,Female,Text,323,0
User_14680, Instagram, USA,44,Male,Text,312,1
User_14681, Instagram, USA,63,Other,Image,45,0
User_14682, Instagram, USA,51,Male,Video,68,0
User_14683, Instagram, USA,46,Female,Mixed,463,0
User_14684, Instagram, USA,27,Female,Mixed,102,0
User_14685, Instagram, USA,53,Female,Image,317,1
User_14686, Instagram, USA,61,Male,Image,281,1
User_14687, Instagram, USA,63,Male,Mixed,111,0
User_14688, Instagram, USA,44,Female,Text,329,1
User_14689, Instagram, USA,31,Male,Mixed,77,1
User_14690, Instagram, USA,32,Other,Text,101,1
User_14691, Instagram, USA,64,Male,Image,449,0
User_14692, Instagram, USA,22,Female,Video,217,1
User_14693, Instagram, USA,53,Female,Image,31,0
User_14694, Instagram, USA,20,Male,Text,202,1
User_14695, Instagram, USA,49,Female,Image,424,0
User_14696, Instagram, USA,50,Other,Video,53,1
User_14697, Instagram, USA,51,Male,Video,103,1
User_14698, Instagram, USA,35,Female,Text,144,0
User_14699, Instagram, USA,28,Male,Mixed,142,1
User_14700, Instagram, USA,52,Male,Mixed,302,1
User_14701, Instagram, USA,39,Female,Video,246,1
User_14702, Instagram, USA,41,Female,Mixed,253,1
User_14703, Instagram, USA,49,Male,Image,106,1
User_14704, Instagram, USA,34,Male,Video,247,1
User_14705, Instagram, USA,48,Male,Image,412,0
User_14706, Instagram, USA,53,Female,Mixed,228,1
User_14707, Instagram, USA,24,Female,Video,96,1
User_14708, Instagram, USA,51,Male,Video,232,1
User_14709, Instagram, USA,25,Male,Video,489,0
User_14710, Instagram, USA,45,Male,Image,195,0
User_14711, Instagram, USA,54,Male,Image,323,1
User_14712, Instagram, USA,61,Female,Image,125,0
User_14713, Instagram, USA,47,Female,Mixed,116,1
User_14714, Instagram, USA,41,Female,Mixed,84,0
User_14715, Instagram, USA,41,Male,Text,178,1
User_14716, Instagram, USA,55,Female,Image,85,0
User_14717, Instagram, USA,32,Male,Mixed,10,0
User_14718, Instagram, USA,27,Male,Text,59,1
User_14719, Instagram, USA,28,Male,Text,175,0
User_14720, Instagram, USA,35,Male,Mixed,277,0
User_14721, Instagram, USA,30,Male,Mixed,195,1
User_14722, Instagram, USA,55,Female,Image,76,0
User_14723, Instagram, USA,32,Male,Image,206,0
User_14724, Instagram, USA,39,Female,Text,323,1
User_14725, Instagram, USA,52,Male,Image,407,0
User_14726, Instagram, USA,30,Male,Mixed,465,1
User_14727, Instagram, USA,19,Female,Video,43,0
User_14728, Instagram, USA,40,Male,Text,350,1
User_14729, Instagram, USA,20,Male,Mixed,32,0
User_14730, Instagram, USA,30,Male,Video,267,0
User_14731, Instagram, USA,18,Male,Video,106,1
User_14732, Instagram, USA,29,Female,Video,113,1
User_14733, Instagram, USA,52,Female,Video,449,1
User_14734, Instagram, USA,62,Male,Image,390,1
User_14735, Instagram, USA,48,Female,Video,167,0
User_14736, Instagram, USA,56,Female,Mixed,412,1
User_14737, Instagram, USA,49,Male,Text,474,1
User_14738, Instagram, USA,24,Female,Mixed,295,1
User_14739, Instagram, USA,39,Female,Video,442,1
User_14740, Instagram, USA,35,Female,Video,400,1
User_14741, Instagram, USA,41,Female,Text,48,1
User_14742, Instagram, USA,52,Female,Image,405,1
User_14743, Instagram, USA,34,Female,Mixed,330,0
User_14744, Instagram, USA,40,Female,Text,309,1
User_14745, Instagram, USA,20,Female,Video,410,1
User_14746, Instagram, USA,36,Female,Text,88,0
User_14747, Instagram, USA,43,Female,Text,40,1
User_14748, Instagram, USA,57,Female,Mixed,90,1
User_14749, Instagram, USA,28,Male,Video,207,0
User_14750, Instagram, USA,64,Male,Image,114,1
User_14751, Instagram, USA,34,Male,Video,225,0
User_14752, Instagram, USA,32,Female,Video,230,1
User_14753, Instagram, USA,62,Male,Mixed,240,0
User_14754, Instagram, USA,53,Male,Mixed,412,1
User_14755, Instagram, USA,31,Male,Mixed,113,0
User_14756, Instagram, USA,65,Male,Video,479,0
User_14757, Instagram, USA,34,Female,Mixed,160,0
User_14758, Instagram, USA,23,Female,Mixed,105,1
User_14759, Instagram, USA,65,Other,Image,420,1
User_14760, Instagram, USA,37,Male,Mixed,281,1
User_14761, Instagram, USA,24,Male,Text,314,1
User_14762, Instagram, USA,56,Female,Mixed,496,0
User_14763, Instagram, USA,39,Female,Image,475,1
User_14764, Instagram, USA,40,Other,Mixed,283,1
User_14765, Instagram, USA,38,Other,Text,186,0
User_14766, Instagram, USA,46,Male,Video,105,1
User_14767, Instagram, USA,30,Female,Video,264,1
User_14768, Instagram, USA,56,Female,Image,151,0
User_14769, Instagram, USA,45,Female,Video,12,0
User_14770, Instagram, USA,36,Male,Mixed,469,0
User_14771, Instagram, USA,27,Female,Mixed,354,0
User_14772, Instagram, USA,43,Male,Mixed,438,1
User_14773, Instagram, USA,35,Female,Image,226,0
User_14774, Instagram, USA,49,Female,Video,360,0
User_14775, Instagram, USA,53,Male,Text,223,1
User_14776, Instagram, USA,20,Male,Video,494,1
User_14777, Instagram, USA,63,Female,Text,288,0
User_14778, Instagram, USA,61,Female,Mixed,448,1
User_14779, Instagram, USA,51,Other,Image,283,0
User_14780, Instagram, USA,52,Female,Mixed,306,0
User_14781, Instagram, USA,39,Female,Video,260,1
User_14782, Instagram, USA,56,Female,Mixed,122,0
User_14783, Instagram, USA,34,Other,Image,97,0
User_14784, Instagram, USA,44,Male,Video,365,1
User_14785, Instagram, USA,45,Female,Text,55,1
User_14786, Instagram, USA,35,Male,Image,417,1
User_14787, Instagram, USA,60,Female,Text,317,1
User_14788, Instagram, USA,46,Other,Text,187,1
User_14789, Instagram, USA,32,Female,Mixed,249,0
User_14790, Instagram, USA,45,Female,Mixed,123,0
User_14791, Instagram, USA,58,Female,Image,380,0
User_14792, Instagram, USA,40,Female,Text,209,1
User_14793, Instagram, USA,20,Female,Video,256,1
User_14794, Instagram, USA,62,Female,Text,23,0
User_14795, Instagram, USA,47,Male,Mixed,167,1
User_14796, Instagram, USA,36,Male,Text,179,0
User_14797, Instagram, USA,19,Male,Image,169,1
User_14798, Instagram, USA,21,Female,Text,198,0
User_14799, Instagram, USA,64,Female,Image,331,1
User_14800, Instagram, USA,19,Male,Image,188,0
User_14801, Instagram, USA,34,Female,Text,278,0
User_14802, Instagram, USA,58,Other,Text,369,1
User_14803, Instagram, USA,53,Male,Image,242,0
User_14804, Instagram, USA,55,Female,Mixed,170,1
User_14805, Instagram, USA,59,Female,Text,342,1
User_14806, Instagram, USA,56,Male,Image,195,0
User_14807, Instagram, USA,40,Other,Image,209,1
User_14808, Instagram, USA,21,Male,Video,370,1
User_14809, Instagram, USA,53,Female,Video,73,1
User_14810, Instagram, USA,36,Female,Text,265,0
User_14811, Instagram, USA,18,Other,Text,141,0
User_14812, Instagram, USA,61,Male,Text,286,0
User_14813, Instagram, USA,27,Male,Mixed,406,1
User_14814, Instagram, USA,58,Female,Text,135,1
User_14815, Instagram, USA,27,Male,Video,18,1
User_14816, Instagram, USA,56,Female,Text,447,1
User_14817, Instagram, USA,21,Male,Text,246,0
User_14818, Instagram, USA,42,Male,Image,464,0
User_14819, Instagram, USA,35,Female,Text,403,0
User_14820, Instagram, USA,49,Female,Mixed,425,0
User_14821, Instagram, USA,52,Female,Text,327,1
User_14822, Instagram, USA,25,Male,Text,454,1
User_14823, Instagram, USA,52,Female,Mixed,65,1
User_14824, Instagram, USA,33,Female,Text,360,0
User_14825, Instagram, USA,49,Female,Video,349,0
User_14826, Instagram, USA,43,Female,Text,182,0
User_14827, Instagram, USA,53,Female,Video,111,1
User_14828, Instagram, USA,32,Male,Text,370,1
User_14829, Instagram, USA,63,Male,Mixed,448,0
User_14830, Instagram, USA,58,Male,Text,35,1
User_14831, Instagram, USA,34,Female,Mixed,104,0
User_14832, Instagram, USA,28,Female,Image,140,1
User_14833, Instagram, USA,45,Other,Mixed,111,1
User_14834, Instagram, USA,18,Female,Mixed,171,1
User_14835, Instagram, USA,61,Male,Video,301,0
User_14836, Instagram, USA,37,Male,Text,355,0
User_14837, Instagram, USA,43,Male,Mixed,444,0
User_14838, Instagram, USA,50,Male,Image,240,1
User_14839, Instagram, USA,57,Male,Mixed,321,1
User_14840, Instagram, USA,48,Male,Text,345,1
User_14841, Instagram, USA,65,Female,Image,280,1
User_14842, Instagram, USA,38,Female,Video,317,1
User_14843, Instagram, USA,39,Other,Text,483,0
User_14844, Instagram, USA,24,Male,Video,236,1
User_14845, Instagram, USA,62,Other,Image,346,1
User_14846, Instagram, USA,39,Female,Mixed,476,0
User_14847, Instagram, USA,39,Male,Image,101,0
User_14848, Instagram, USA,55,Male,Image,241,0
User_14849, Instagram, USA,59,Male,Video,39,1
User_14850, Instagram, USA,42,Female,Video,364,1
User_14851, Instagram, USA,53,Female,Text,427,1
User_14852, Instagram, USA,35,Other,Video,263,1
User_14853, Instagram, USA,47,Female,Text,296,0
User_14854, Instagram, USA,53,Male,Mixed,87,1
User_14855, Instagram, USA,34,Other,Image,456,0
User_14856, Instagram, USA,31,Male,Video,495,0
User_14857, Instagram, USA,37,Female,Image,391,0
User_14858, Instagram, USA,30,Female,Image,376,0
User_14859, Instagram, USA,30,Male,Mixed,163,0
User_14860, Instagram, USA,51,Female,Image,371,1
User_14861, Instagram, USA,57,Male,Video,170,1
User_14862, Instagram, USA,57,Male,Image,461,1
User_14863, Instagram, USA,57,Male,Text,142,0
User_14864, Instagram, USA,20,Female,Image,74,1
User_14865, Instagram, USA,21,Female,Mixed,294,1
User_14866, Instagram, USA,59,Male,Image,16,1
User_14867, Instagram, USA,62,Male,Mixed,322,0
User_14868, Instagram, USA,37,Male,Mixed,78,0
User_14869, Instagram, USA,65,Female,Mixed,334,1
User_14870, Instagram, USA,42,Female,Image,378,0
User_14871, Instagram, USA,20,Female,Video,147,1
User_14872, Instagram, USA,20,Other,Mixed,165,0
User_14873, Instagram, USA,24,Female,Image,303,1
User_14874, Instagram, USA,61,Male,Image,92,1
User_14875, Instagram, USA,23,Male,Video,399,0
User_14876, Instagram, USA,43,Female,Mixed,239,0
User_14877, Instagram, USA,30,Male,Image,233,0
User_14878, Instagram, USA,31,Male,Image,450,0
User_14879, Instagram, USA,52,Female,Text,115,1
User_14880, Instagram, USA,47,Male,Mixed,23,1
User_14881, Instagram, USA,56,Female,Mixed,15,1
User_14882, Instagram, USA,23,Female,Mixed,238,1
User_14883, Instagram, USA,35,Male,Image,321,1
User_14884, Instagram, USA,31,Male,Video,99,0
User_14885, Instagram, USA,33,Male,Mixed,280,0
User_14886, Instagram, USA,25,Other,Text,89,0
User_14887, Instagram, USA,45,Other,Text,375,0
User_14888, Instagram, USA,39,Female,Mixed,124,0
User_14889, Instagram, USA,40,Male,Video,325,0
User_14890, Instagram, USA,50,Female,Text,72,1
User_14891, Instagram, USA,38,Male,Video,58,0
User_14892, Instagram, USA,62,Male,Text,499,0
User_14893, Instagram, USA,51,Female,Video,86,1
User_14894, Instagram, USA,25,Female,Image,403,0
User_14895, Instagram, USA,21,Female,Text,401,0
User_14896, Instagram, USA,37,Male,Image,316,0
User_14897, Instagram, USA,61,Male,Video,21,1
User_14898, Instagram, USA,51,Female,Video,145,1
User_14899, Instagram, USA,57,Female,Text,489,1
User_14900, Instagram, USA,57,Female,Text,128,0
User_14901, Instagram, USA,36,Female,Image,272,0
User_14902, Instagram, USA,27,Male,Image,142,0
User_14903, Instagram, USA,41,Male,Video,353,1
User_14904, Instagram, USA,43,Other,Image,180,1
User_14905, Instagram, USA,62,Other,Video,153,0
User_14906, Instagram, USA,46,Female,Mixed,182,1
User_14907, Instagram, USA,37,Female,Image,164,0
User_14908, Instagram, USA,33,Male,Image,80,0
User_14909, Instagram, USA,65,Female,Image,17,0
User_14910, Instagram, USA,46,Male,Text,47,1
User_14911, Instagram, USA,34,Female,Image,289,1
User_14912, Instagram, USA,59,Male,Mixed,489,1
User_14913, Instagram, USA,30,Male,Video,132,1
User_14914, Instagram, USA,44,Female,Mixed,422,0
User_14915, Instagram, USA,56,Female,Image,400,0
User_14916, Instagram, USA,43,Female,Text,128,1
User_14917, Instagram, USA,37,Female,Video,10,0
User_14918, Instagram, USA,65,Female,Image,485,0
User_14919, Instagram, USA,61,Female,Mixed,174,0
User_14920, Instagram, USA,24,Male,Mixed,154,0
User_14921, Instagram, USA,31,Male,Video,320,1
User_14922, Instagram, USA,39,Other,Video,375,0
User_14923, Instagram, USA,55,Male,Text,275,0
User_14924, Instagram, USA,19,Female,Mixed,129,1
User_14925, Instagram, USA,33,Male,Image,240,1
User_14926, Instagram, USA,49,Male,Text,12,1
User_14927, Instagram, USA,22,Female,Mixed,162,1
User_14928, Instagram, USA,40,Female,Image,170,0
User_14929, Instagram, USA,20,Female,Video,172,1
User_14930, Instagram, USA,24,Male,Image,36,0
User_14931, Instagram, USA,29,Female,Mixed,372,1
User_14932, Instagram, USA,43,Male,Image,107,0
User_14933, Instagram, USA,45,Male,Mixed,337,0
User_14934, Instagram, USA,58,Female,Image,107,1
User_14935, Instagram, USA,32,Male,Text,65,0
User_14936, Instagram, USA,27,Female,Image,382,0
User_14937, Instagram, USA,31,Female,Text,429,0
User_14938, Instagram, USA,18,Other,Mixed,478,1
User_14939, Instagram, USA,37,Male,Text,297,0
User_14940, Instagram, USA,46,Female,Image,428,1
User_14941, Instagram, USA,27,Male,Text,474,1
User_14942, Instagram, USA,28,Male,Mixed,173,1
User_14943, Instagram, USA,37,Male,Text,252,0
User_14944, Instagram, USA,64,Male,Video,401,0
User_14945, Instagram, USA,33,Female,Text,325,0
User_14946, Instagram, USA,24,Female,Video,241,0
User_14947, Instagram, USA,23,Male,Text,63,0
User_14948, Instagram, USA,28,Female,Mixed,74,0
User_14949, Instagram, USA,18,Other,Video,118,0
User_14950, Instagram, USA,31,Other,Text,83,0
User_14951, Instagram, USA,30,Other,Image,234,1
User_14952, Instagram, USA,56,Male,Text,406,0
User_14953, Instagram, USA,47,Male,Mixed,329,0
User_14954, Instagram, USA,19,Female,Text,189,1
User_14955, Instagram, USA,47,Female,Mixed,307,0
User_14956, Instagram, USA,34,Female,Mixed,398,1
User_14957, Instagram, USA,44,Female,Mixed,458,0
User_14958, Instagram, USA,59,Male,Video,459,0
User_14959, Instagram, USA,25,Other,Video,274,1
User_14960, Instagram, USA,55,Female,Image,352,1
User_14961, Instagram, USA,18,Female,Mixed,33,1
User_14962, Instagram, USA,35,Male,Mixed,321,1
User_14963, Instagram, USA,49,Female,Text,19,1
User_14964, Instagram, USA,27,Male,Video,298,1
User_14965, Instagram, USA,50,Female,Image,441,0
User_14966, Instagram, USA,49,Other,Video,438,1
User_14967, Instagram, USA,31,Male,Text,105,1
User_14968, Instagram, USA,58,Female,Mixed,459,0
User_14969, Instagram, USA,46,Female,Text,38,1
User_14970, Instagram, USA,62,Male,Text,312,1
User_14971, Instagram, USA,46,Male,Text,424,0
User_14972, Instagram, USA,35,Female,Image,238,1
User_14973, Instagram, USA,65,Other,Mixed,35,0
User_14974, Instagram, USA,60,Female,Text,313,1
User_14975, Instagram, USA,40,Female,Image,345,0
User_14976, Instagram, USA,28,Male,Text,395,1
User_14977, Instagram, USA,18,Male,Video,17,1
User_14978, Instagram, USA,60,Male,Mixed,440,1
User_14979, Instagram, USA,25,Female,Text,456,0
User_14980, Instagram, USA,48,Male,Image,218,1
User_14981, Instagram, USA,46,Female,Video,75,1
User_14982, Instagram, USA,30,Other,Video,432,1
User_14983, Instagram, USA,38,Other,Image,356,0
User_14984, Instagram, USA,20,Female,Text,171,0
User_14985, Instagram, USA,43,Other,Text,183,0
User_14986, Instagram, USA,62,Female,Image,445,0
User_14987, Instagram, USA,27,Female,Image,440,0
User_14988, Instagram, USA,29,Male,Text,482,0
User_14989, Instagram, USA,65,Female,Video,32,1
User_14990, Instagram, USA,25,Male,Image,165,0
User_14991, Instagram, USA,38,Male,Video,65,1
User_14992, Instagram, USA,59,Male,Text,23,1
User_14993, Instagram, USA,23,Male,Text,230,0
User_14994, Instagram, USA,20,Other,Image,21,0
User_14995, Instagram, USA,45,Other,Image,223,0
User_14996, Instagram, USA,40,Male,Video,324,1
User_14997, Instagram, USA,36,Female,Mixed,231,1
User_14998, Instagram, USA,37,Male,Mixed,85,0
User_14999, Instagram, USA,34,Male,Mixed,386,1
User_15000, Instagram, USA,29,Male,Text,385,0
User_15001, YouTube,China,51,Male,Image,204,1
User_15002, YouTube,China,22,Female,Mixed,65,1
User_15003, YouTube,China,65,Male,Image,365,1
User_15004, YouTube,China,20,Male,Video,108,1
User_15005, YouTube,China,23,Female,Text,142,1
User_15006, YouTube,China,47,Female,Video,169,0
User_15007, YouTube,China,27,Male,Image,120,0
User_15008, YouTube,China,65,Male,Video,237,1
User_15009, YouTube,China,47,Male,Mixed,69,0
User_15010, YouTube,China,61,Female,Video,434,1
User_15011, YouTube,China,34,Other,Text,122,1
User_15012, YouTube,China,32,Female,Text,494,0
User_15013, YouTube,China,31,Female,Mixed,400,1
User_15014, YouTube,China,20,Male,Text,133,0
User_15015, YouTube,China,31,Other,Mixed,449,0
User_15016, YouTube,China,55,Male,Video,496,1
User_15017, YouTube,China,52,Female,Mixed,74,1
User_15018, YouTube,China,61,Female,Mixed,353,1
User_15019, YouTube,China,43,Female,Mixed,264,0
User_15020, YouTube,China,43,Female,Image,239,0
User_15021, YouTube,China,46,Other,Text,236,1
User_15022, YouTube,China,26,Male,Video,135,0
User_15023, YouTube,China,41,Female,Image,221,1
User_15024, YouTube,China,61,Female,Image,119,0
User_15025, YouTube,China,50,Female,Text,72,1
User_15026, YouTube,China,50,Male,Video,239,0
User_15027, YouTube,China,39,Male,Mixed,154,0
User_15028, YouTube,China,24,Female,Image,200,1
User_15029, YouTube,China,62,Male,Mixed,127,1
User_15030, YouTube,China,39,Male,Text,255,0
User_15031, YouTube,China,22,Other,Image,121,0
User_15032, YouTube,China,42,Female,Text,86,0
User_15033, YouTube,China,28,Female,Video,470,0
User_15034, YouTube,China,45,Male,Mixed,235,0
User_15035, YouTube,China,27,Male,Mixed,209,0
User_15036, YouTube,China,19,Female,Image,31,0
User_15037, YouTube,China,49,Female,Image,185,0
User_15038, YouTube,China,51,Female,Video,433,0
User_15039, YouTube,China,61,Female,Text,405,0
User_15040, YouTube,China,48,Female,Mixed,373,0
User_15041, YouTube,China,25,Male,Mixed,442,1
User_15042, YouTube,China,64,Male,Image,327,0
User_15043, YouTube,China,63,Male,Mixed,28,1
User_15044, YouTube,China,46,Other,Text,173,0
User_15045, YouTube,China,64,Male,Mixed,125,0
User_15046, YouTube,China,24,Male,Video,375,1
User_15047, YouTube,China,60,Male,Video,95,0
User_15048, YouTube,China,63,Male,Image,100,0
User_15049, YouTube,China,42,Male,Video,215,1
User_15050, YouTube,China,49,Female,Text,11,1
User_15051, YouTube,China,56,Male,Image,350,0
User_15052, YouTube,China,58,Male,Text,487,0
User_15053, YouTube,China,56,Male,Image,121,0
User_15054, YouTube,China,28,Female,Text,209,0
User_15055, YouTube,China,20,Male,Text,134,1
User_15056, YouTube,China,61,Male,Video,374,1
User_15057, YouTube,China,55,Male,Video,417,0
User_15058, YouTube,China,49,Male,Text,443,1
User_15059, YouTube,China,29,Male,Text,103,0
User_15060, YouTube,China,26,Male,Mixed,69,0
User_15061, YouTube,China,42,Female,Mixed,445,0
User_15062, YouTube,China,24,Female,Video,245,0
User_15063, YouTube,China,62,Male,Text,478,1
User_15064, YouTube,China,55,Male,Image,488,1
User_15065, YouTube,China,19,Female,Mixed,16,1
User_15066, YouTube,China,30,Male,Text,418,1
User_15067, YouTube,China,53,Female,Text,321,1
User_15068, YouTube,China,63,Female,Image,332,0
User_15069, YouTube,China,65,Male,Image,76,1
User_15070, YouTube,China,34,Female,Video,66,1
User_15071, YouTube,China,36,Male,Mixed,123,1
User_15072, YouTube,China,57,Female,Video,83,1
User_15073, YouTube,China,31,Female,Video,479,0
User_15074, YouTube,China,22,Male,Mixed,114,0
User_15075, YouTube,China,59,Female,Mixed,97,1
User_15076, YouTube,China,53,Male,Image,96,0
User_15077, YouTube,China,64,Female,Text,203,1
User_15078, YouTube,China,64,Female,Text,121,1
User_15079, YouTube,China,20,Other,Text,39,0
User_15080, YouTube,China,38,Female,Video,137,1
User_15081, YouTube,China,58,Male,Text,427,0
User_15082, YouTube,China,24,Male,Text,439,1
User_15083, YouTube,China,30,Female,Image,22,1
User_15084, YouTube,China,64,Male,Video,276,0
User_15085, YouTube,China,64,Male,Video,40,0
User_15086, YouTube,China,27,Female,Text,218,1
User_15087, YouTube,China,39,Male,Mixed,441,1
User_15088, YouTube,China,39,Male,Video,269,0
User_15089, YouTube,China,34,Male,Video,433,1
User_15090, YouTube,China,35,Female,Text,408,1
User_15091, YouTube,China,52,Female,Video,398,1
User_15092, YouTube,China,19,Male,Mixed,54,0
User_15093, YouTube,China,47,Female,Text,127,0
User_15094, YouTube,China,29,Male,Text,428,0
User_15095, YouTube,China,53,Male,Video,164,1
User_15096, YouTube,China,20,Male,Mixed,54,1
User_15097, YouTube,China,37,Other,Text,183,0
User_15098, YouTube,China,18,Male,Text,341,0
User_15099, YouTube,China,53,Other,Image,344,1
User_15100, YouTube,China,39,Male,Text,12,1
User_15101, YouTube,China,30,Male,Image,272,1
User_15102, YouTube,China,21,Female,Text,252,0
User_15103, YouTube,China,45,Female,Image,154,0
User_15104, YouTube,China,37,Male,Video,306,0
User_15105, YouTube,China,49,Male,Text,386,0
User_15106, YouTube,China,53,Female,Mixed,414,1
User_15107, YouTube,China,20,Other,Image,349,1
User_15108, YouTube,China,53,Male,Text,14,1
User_15109, YouTube,China,25,Male,Image,420,0
User_15110, YouTube,China,62,Female,Mixed,228,1
User_15111, YouTube,China,43,Female,Mixed,330,0
User_15112, YouTube,China,43,Male,Image,314,0
User_15113, YouTube,China,42,Male,Text,105,1
User_15114, YouTube,China,58,Male,Video,331,1
User_15115, YouTube,China,33,Female,Image,161,0
User_15116, YouTube,China,40,Male,Text,365,0
User_15117, YouTube,China,36,Male,Mixed,92,1
User_15118, YouTube,China,58,Male,Mixed,347,1
User_15119, YouTube,China,54,Female,Mixed,362,1
User_15120, YouTube,China,22,Female,Image,170,1
User_15121, YouTube,China,54,Male,Video,282,0
User_15122, YouTube,China,59,Male,Video,163,0
User_15123, YouTube,China,62,Male,Mixed,252,1
User_15124, YouTube,China,41,Other,Text,244,1
User_15125, YouTube,China,49,Male,Text,183,0
User_15126, YouTube,China,50,Female,Video,397,1
User_15127, YouTube,China,45,Male,Mixed,92,1
User_15128, YouTube,China,35,Female,Video,120,0
User_15129, YouTube,China,21,Male,Mixed,212,0
User_15130, YouTube,China,51,Male,Text,493,0
User_15131, YouTube,China,51,Female,Text,355,1
User_15132, YouTube,China,51,Male,Text,116,1
User_15133, YouTube,China,45,Female,Text,93,0
User_15134, YouTube,China,64,Male,Text,343,0
User_15135, YouTube,China,38,Female,Mixed,476,0
User_15136, YouTube,China,40,Male,Text,323,1
User_15137, YouTube,China,49,Female,Mixed,90,1
User_15138, YouTube,China,46,Female,Mixed,91,0
User_15139, YouTube,China,42,Female,Video,372,1
User_15140, YouTube,China,57,Female,Video,225,0
User_15141, YouTube,China,31,Male,Mixed,322,0
User_15142, YouTube,China,25,Other,Video,223,0
User_15143, YouTube,China,19,Male,Mixed,498,0
User_15144, YouTube,China,41,Male,Video,111,1
User_15145, YouTube,China,29,Male,Text,389,0
